,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
759,14059456,I don't know what happens in this one,I do know what happen in this one,,,declarative,eng,10,8,12,POLER,pro:sub mod v pro:int v adv det:dem pro:indef,CHI,133,Target_Child,133,63.0012936610608,female,74.637,82.941,s,Clinical-MOR,17,256,18511,18511,31517
760,14059457,and they didn't and they still couldn't find the frog,and they still could find the frog,,,declarative,eng,8,10,14,POLER,coord pro:sub adv mod v det:art n,CHI,139,Target_Child,139,135.00277213084456,male,56.71,66.311,s,Clinical-MOR,17,256,18512,18512,31518
761,14059458,I looked in owl hole by accident,I look in owl hole by accident,,,declarative,eng,8,7,11,POLER,pro:sub v prep n n prep n,CHI,146,Target_Child,146,91.00186862153227,female,,,None,Clinical-MOR,17,256,18518,18518,31521
762,14059459,and th and then they hadta they was nowhere to be seen,and then they be nowhere to be see,,,declarative,eng,11,12,8,POLER,coord adv:tem pro:sub cop adv inf aux part,CHI,217,Target_Child,217,52.00106778373272,male,21.487,35.049,s,Clinical-MOR,17,256,18517,18517,31520
763,14059460,but he didn't see it,but he do see it,,,declarative,eng,7,5,9,POLER,conj pro:sub mod v pro:per,CHI,136,Target_Child,136,110.00225877328076,female,47.605,49.776,s,Clinical-MOR,17,256,18513,18513,31519
764,14059461,it's okay,it okay,,,declarative,eng,3,2,13,POLER,pro:per adj,INV,None,Investigator,133,63.0012936610608,female,82.941,85.205,s,Clinical-MOR,17,256,18514,18511,31517
765,14059462,the owl came after me,the owl come after me,,,declarative,eng,6,5,12,POLER,det:art n v prep pro:obj,CHI,146,Target_Child,146,91.00186862153227,female,62.079,69.715,s,Clinical-MOR,17,256,18518,18518,31521
766,14059463,um they were chased by other animals,they be chase by other animal,,,declarative,eng,9,7,15,POLER,pro:sub aux part prep qn n,CHI,139,Target_Child,139,135.00277213084456,male,,,None,Clinical-MOR,17,256,18512,18512,31518
767,14059464,so so Max tried to get him,so Max try to get him,,,declarative,eng,7,7,9,POLER,co n:prop v inf v pro:obj,CHI,217,Target_Child,217,52.00106778373272,male,,,None,Clinical-MOR,17,256,18517,18517,31520
768,14059465,the boy called him and said,the boy call him and say,,,quotation next line,eng,8,6,10,POLER,det:art n part pro:obj coord v,CHI,136,Target_Child,136,110.00225877328076,female,,,None,Clinical-MOR,17,256,18513,18513,31519
769,14059466,keep going,keep go,,,declarative,eng,3,2,14,POLER,v part,INV,None,Investigator,133,63.0012936610608,female,85.205,86.79,s,Clinical-MOR,17,256,18514,18511,31517
770,14059467,but he was missing,but he be miss,,,declarative,eng,7,4,10,POLER,conj pro:sub aux part,CHI,217,Target_Child,217,52.00106778373272,male,35.049,41.76,s,Clinical-MOR,17,256,18517,18517,31520
771,14059468,but luckily I got away before he came and got me,but luck I get away before he come and get me,,,declarative,eng,17,11,13,POLER,conj adv pro:sub v adv prep pro:sub v coord v pro:obj,CHI,146,Target_Child,146,91.00186862153227,female,69.715,74.402,s,Clinical-MOR,17,256,18518,18518,31521
772,14059469,where are you where are you frog,where be you where be you frog,,,question,eng,9,7,11,POLER,pro:int cop pro:per pro:int cop pro:per n,CHI,136,Target_Child,136,110.00225877328076,female,49.776,57.537,s,Clinical-MOR,17,256,18513,18513,31519
773,14059470,and they called for the frog,and they call for the frog,,,declarative,eng,7,6,16,POLER,coord pro:sub v prep det:art n,CHI,139,Target_Child,139,135.00277213084456,male,66.311,77.728,s,Clinical-MOR,17,256,18512,18512,31518
774,14059471,uh the dog mole,mole,,,trail off,eng,1,4,15,POLER,n,CHI,133,Target_Child,133,63.0012936610608,female,,,None,Clinical-MOR,17,256,18511,18511,31517
775,14059472,so the they looked everywhere,so they look everywhere,,,declarative,eng,5,5,11,POLER,co pro:sub v adv,CHI,217,Target_Child,217,52.00106778373272,male,,,None,Clinical-MOR,17,256,18517,18517,31520
776,14059473,then the dog had jumped out and searched and sniffed,then the dog have jump out and search and sniff,,,declarative,eng,14,10,12,POLER,adv:tem det:art n aux part adv coord v coord v,CHI,136,Target_Child,136,110.00225877328076,female,,,None,Clinical-MOR,17,256,18513,18513,31519
777,14059474,we ran into a deer,we run into a deer,,,declarative,eng,6,5,14,POLER,pro:sub v prep det:art n,CHI,146,Target_Child,146,91.00186862153227,female,74.402,77.833,s,Clinical-MOR,17,256,18518,18518,31521
778,14059475,they hadta run away from they got stuck in a d a deer's antlers,they get stick in a deer antler,,,declarative,eng,12,14,17,POLER,pro:sub aux part prep det:art adj n,CHI,139,Target_Child,139,135.00277213084456,male,77.728,94.545,s,Clinical-MOR,17,256,18512,18512,31518
779,14059476,and the boy doesn't want the that little thing to get him,and the boy do want that little thing to get him,,,declarative,eng,13,12,16,POLER,coord det:art n mod v det:dem adj n inf v pro:obj,CHI,133,Target_Child,133,63.0012936610608,female,86.79,111.747,s,Clinical-MOR,17,256,18511,18511,31517
780,14059477,but they couldn't find it,but they could find it,,,declarative,eng,6,5,12,POLER,conj pro:sub mod v pro:per,CHI,217,Target_Child,217,52.00106778373272,male,41.76,48.174,s,Clinical-MOR,17,256,18517,18517,31520
781,14059478,the deer threw us in the water,the deer throw us in the water,,,declarative,eng,8,7,15,POLER,det:art n v pro:obj prep det:art n,CHI,146,Target_Child,146,91.00186862153227,female,77.833,80.314,s,Clinical-MOR,17,256,18518,18518,31521
782,14059479,and the deer threw him off into a a river,and the deer throw him off into a river,,,declarative,eng,10,10,18,POLER,coord det:art n v pro:obj adv prep det:art n,CHI,139,Target_Child,139,135.00277213084456,male,94.545,100.249,s,Clinical-MOR,17,256,18512,18512,31518
783,14059480,and the boy looked at him and said,and the boy look at him and say,,,quotation next line,eng,10,8,13,POLER,coord det:art n v prep pro:obj coord v,CHI,136,Target_Child,136,110.00225877328076,female,,,None,Clinical-MOR,17,256,18513,18513,31519
784,14059481,uh uh uh,,,,declarative,eng,-2147483648,3,17,POLER,,CHI,133,Target_Child,133,63.0012936610608,female,,,None,Clinical-MOR,17,256,18511,18511,31517
785,14059482,they looked in a tree,they look in a tree,,,declarative,eng,6,5,13,POLER,pro:sub v prep det:art n,CHI,217,Target_Child,217,52.00106778373272,male,48.174,51.099,s,Clinical-MOR,17,256,18517,18517,31520
786,14059483,we swam to look for frog,we swim to look for frog,,,declarative,eng,7,6,16,POLER,pro:sub v inf v prep n,CHI,146,Target_Child,146,91.00186862153227,female,80.314,85.028,s,Clinical-MOR,17,256,18518,18518,31521
787,14059484,what do you smell boy,what do you smell boy,,,question,eng,5,5,14,POLER,pro:int mod pro:per v n,CHI,136,Target_Child,136,110.00225877328076,female,57.537,70.745,s,Clinical-MOR,17,256,18513,18513,31519
788,14059485,they saw a log and looked over there,they see a log and look over there,,,declarative,eng,10,8,19,POLER,pro:sub v det:art n coord v prep n,CHI,139,Target_Child,139,135.00277213084456,male,100.663,105.333,s,Clinical-MOR,17,256,18512,18512,31518
789,14059486,keep going,keep go,,,declarative,eng,3,2,18,POLER,v part,INV,None,Investigator,133,63.0012936610608,female,111.747,125.606,s,Clinical-MOR,17,256,18514,18511,31517
790,14059487,bonk,bonk,,,declarative,eng,1,1,14,POLER,n,CHI,217,Target_Child,217,52.00106778373272,male,,,None,Clinical-MOR,17,256,18517,18517,31520
791,14059488,the boy called and called him,the boy call and call him,,,declarative,eng,8,6,15,POLER,det:art n part coord v pro:obj,CHI,136,Target_Child,136,110.00225877328076,female,,,None,Clinical-MOR,17,256,18513,18513,31519
792,14059489,luckily we found frog,luck we find frog,,,declarative,eng,8,4,17,POLER,adv pro:sub v n,CHI,146,Target_Child,146,91.00186862153227,female,85.028,88.273,s,Clinical-MOR,17,256,18518,18518,31521
793,14059490,the the dog broke the bee's the bee's home,the dog break the bee home,,,declarative,eng,9,9,19,POLER,det:art n v det:art adj n,CHI,133,Target_Child,133,63.0012936610608,female,125.606,133.372,s,Clinical-MOR,17,256,18511,18511,31517
794,14059491,they quietly checked the other side and found the frog with another frog and little baby frogs,they quiet check the other side and find the frog with another frog and little baby frog,,,declarative,eng,22,17,20,POLER,pro:sub adv v det:art qn n coord v det:art n prep qn n coord adj n n,CHI,139,Target_Child,139,135.00277213084456,male,105.333,112.324,s,Clinical-MOR,17,256,18512,18512,31518
795,14059492,they looked in a beehive,they look in a beehive,,,declarative,eng,6,5,15,POLER,pro:sub v prep det:art n,CHI,217,Target_Child,217,52.00106778373272,male,51.099,56.445,s,Clinical-MOR,17,256,18517,18517,31520
796,14059493,but he still couldn't find him,but he still could find him,,,declarative,eng,7,6,16,POLER,conj pro:sub adv mod v pro:obj,CHI,136,Target_Child,136,110.00225877328076,female,70.745,82.213,s,Clinical-MOR,17,256,18513,18513,31519
797,14059494,but we hadta be quiet or he would jump away,but we have be quiet or he will jump away,,,declarative,eng,13,10,18,POLER,conj pro:sub mod cop adj coord pro:sub mod v adv,CHI,146,Target_Child,146,91.00186862153227,female,88.273,95.073,s,Clinical-MOR,17,256,18518,18518,31521
798,14059495,the boy's climbing the tree,the boy climb the tree,,,declarative,eng,7,5,20,POLER,det:art n part det:art n,CHI,133,Target_Child,133,63.0012936610608,female,133.372,138.834,s,Clinical-MOR,17,256,18511,18511,31517
799,14059496,oof,oof,,,declarative,eng,1,1,16,POLER,co,CHI,217,Target_Child,217,52.00106778373272,male,,,None,Clinical-MOR,17,256,18517,18517,31520
800,14059497,they took one and said goodbye to the rest,they take one and say goodbye to the rest,,,declarative,eng,11,9,21,POLER,pro:sub v det:num coord v co prep det:art n,CHI,139,Target_Child,139,135.00277213084456,male,120.915,126.804,s,Clinical-MOR,17,256,18512,18512,31518
801,14059498,the dog even sniffed again,the dog even sniff again,,,declarative,eng,6,5,17,POLER,det:art n adv part adv,CHI,136,Target_Child,136,110.00225877328076,female,82.213,85.957,s,Clinical-MOR,17,256,18513,18513,31519
802,14059499,we found him and his mom and dad in a frog hole,we find him and his mom and dad in a frog hole,,,declarative,eng,13,12,19,POLER,pro:sub v pro:obj coord det:poss n coord n prep det:art n n,CHI,146,Target_Child,146,91.00186862153227,female,95.073,100.277,s,Clinical-MOR,17,256,18518,18518,31521
803,14059500,the boy was looking in the hole and called him,the boy be look in the hole and call him,,,declarative,eng,14,10,18,POLER,det:art n aux part prep det:art n coord v pro:obj,CHI,136,Target_Child,136,110.00225877328076,female,85.957,96.518,s,Clinical-MOR,17,256,18513,18513,31519
804,14059501,and he looked in a tree again,and he look in a tree again,,,declarative,eng,8,7,17,POLER,coord pro:sub v prep det:art n adv,CHI,217,Target_Child,217,52.00106778373272,male,56.445,62.363,s,Clinical-MOR,17,256,18517,18517,31520
